Date,Open,High,Low,Close,Volume,Company
2025-01-07,23.9,24.0,23.4,23.9,12086657.0,JOHN KEELLS HOLDINGS PLC
2025-01-08,23.8,24.0,23.8,23.9,13461288.0,JOHN KEELLS HOLDINGS PLC
2025-01-09,24.0,24.2,23.7,23.8,27332514.0,JOHN KEELLS HOLDINGS PLC
2025-01-11,23.7,24.0,23.8,23.9,9314437.0,JOHN KEELLS HOLDINGS PLC
2025-01-12,23.7,24.0,23.8,23.9,9314437.0,JOHN KEELLS HOLDINGS PLC
2025-01-13,23.7,24.0,23.8,23.9,9314437.0,JOHN KEELLS HOLDINGS PLC
2025-01-14,23.7,24.0,23.8,23.9,9314437.0,JOHN KEELLS HOLDINGS PLC
2025-01-15,24.0,24.1,23.9,24.0,18868033.0,JOHN KEELLS HOLDINGS PLC
2025-01-16,24.0,24.0,23.9,23.9,20450609.0,JOHN KEELLS HOLDINGS PLC
2025-01-17,23.9,24.1,23.8,24.0,20822574.0,JOHN KEELLS HOLDINGS PLC
2025-01-18,23.9,24.1,23.8,24.0,20822574.0,JOHN KEELLS HOLDINGS PLC
2025-01-19,23.9,24.1,23.8,24.0,20822574.0,JOHN KEELLS HOLDINGS PLC
2025-01-21,23.9,23.9,23.6,23.7,10608273.0,JOHN KEELLS HOLDINGS PLC
